,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_bp_mean_mag,phot_rp_mean_mag,l,b,phot_g_mean_mag,radial_velocity,radial_velocity_error,probability,stability,label
14505,5970751457802416384,251.37973949411176,0.013540718,-39.159140278045825,0.007828184,5.63838363616974,0.015082953,-11.944669867730427,0.02080439,-21.050690784849397,0.015320037,0.88547546,13.087748,11.560153,344.46230475470486,4.1530610088163185,12.380943,-0.6518505,7.7851357,0.25,8,33
14506,5969075939505012992,250.61335865876205,0.024434924,-40.58808022258866,0.015245655,5.602583952375555,0.027416773,-11.57602356328302,0.03178371,-21.114820856326872,0.025273709,1.108062,16.3554,13.758337,342.99239430877583,3.6660564431210196,14.927108,10.016619,5.501716,0.875,8,33
14507,6017481251699071360,248.91899172013754,0.012862618,-39.25677873120853,0.009121451,5.563731344078601,0.016021708,-11.887480004152119,0.015643552,-20.822891783396386,0.012987021,0.9735358,13.083912,11.629958,343.12627514192695,5.521534238359403,12.420275,7.8075104,3.0293996,0.125,8,33
14508,5970751453438869248,251.37610689121922,0.16477786,-39.15803113826224,0.0966065,5.137566072299611,0.18470111,-11.60138396520631,0.25115865,-20.870032590398846,0.17986298,1.2563891,20.115974,16.555695,344.46131881497416,4.155924075703203,17.992638,,,0.125,8,33
14509,5969081333984323584,250.46660997176738,0.01846819,-40.46632944673883,0.010293198,5.731984015996442,0.018248577,-11.947334830528106,0.024005601,-21.407552802839618,0.018036177,0.98220724,9.587812,9.001303,343.0108949192259,3.8301428054952207,9.377432,3.1066208,0.8802134,0.25,8,33
14510,6017489802948755200,249.12416246376404,0.13844152,-39.08413341749733,0.108330525,5.270049896009302,0.1711121,-11.779119213728361,0.1854465,-20.977601425630702,0.14781593,0.9330526,20.37257,16.877407,343.36210476662785,5.519011787573176,18.287006,,,0.25,8,33
14511,5969499698135283712,250.3844847986484,0.035910703,-39.10199619887228,0.018345423,5.661365268239029,0.041506033,-11.913615020715014,0.044156484,-21.339744473513605,0.03422021,1.1546364,16.897125,13.813765,343.9999272143691,4.774987177891351,15.104896,,,0.25,8,33
14512,6017491800139463296,249.05847606141634,0.019419298,-39.042028002144164,0.014202524,5.606014202841165,0.02281655,-11.97890321566642,0.026288593,-20.879763032563815,0.02121503,1.0300667,15.779404,13.382939,343.35927278488447,5.585088737004259,14.500886,6.6745844,4.9770355,0.125,8,33
14513,5969091641908883200,250.28980436438837,0.045445085,-40.51743836578492,0.026855364,5.697229481472701,0.053338334,-11.868954327099392,0.064052835,-21.083010689942697,0.049698997,1.0889701,17.881317,14.792306,342.8835890286025,3.8976594060243883,16.103981,,,0.25,8,33
14514,5969094145822778496,250.3997256953465,0.060105864,-40.40672095362118,0.03588824,5.750068557856127,0.068348736,-11.97011659650072,0.0848642,-21.045100662603893,0.06255335,2.2618592,17.01622,14.065621,343.02230083564103,3.9077006648313657,15.338552,,,0.25,8,33
14515,5814605963193674752,254.9596861535019,0.019578474,-67.470261661766,0.030026546,4.525223976983767,0.044638544,-13.940548596315917,0.030233689,-12.770000838654125,0.03904569,1.0669686,17.06167,14.781006,323.47099288693045,-15.165947356574637,15.867232,,,1.0,8,34
14516,5814610395595962880,254.66907525099572,0.048509322,-67.3630015846824,0.070084475,4.606200902557794,0.10313295,-14.502314532460687,0.07234997,-13.23573165011891,0.09821832,0.9748638,19.699793,16.650087,323.4941522219118,-15.012781588803971,17.941513,,,0.875,8,34
14517,5814281332375809024,255.52261542224898,0.011498549,-68.19958312793693,0.01688252,4.3755132811465804,0.023069533,-13.025660980282426,0.014060858,-12.501231368761175,0.023514861,2.072388,12.759066,11.653073,322.9785390559342,-15.759017702871326,12.352077,-1.5451097,5.247812,1.0,8,34
14518,5814281332380506240,255.52186380174683,0.008327996,-68.19908978344809,0.01243872,4.284575736951998,0.017165057,-13.101225429558925,0.01049175,-12.596366118894048,0.017432338,1.3983176,12.133826,11.227438,322.9787947561305,-15.758507070344866,11.808838,2.3558095,0.49692264,1.0,8,34
14519,5814613311867196544,255.34306203290612,0.050355185,-67.36082432342813,0.074890725,4.29628122818072,0.1097105,-13.066315203885356,0.07370183,-12.636967985782118,0.09530091,0.9719068,19.662802,16.671814,323.6516714062397,-15.222972245559438,17.9219,,,1.0,8,34
14520,5814997423689342208,254.90481560743623,0.008808566,-66.98483754347109,0.01133434,4.246864721049521,0.01827185,-12.658578221469664,0.011505232,-12.101268984830051,0.014437451,1.326341,12.110411,11.231476,323.8674038832663,-14.866789646317612,11.7578535,3.1357772,0.7506003,1.0,8,34
14521,5808670417158077440,250.22002463865763,0.06606677,-69.7652468865869,0.09597652,4.476073432029111,0.12639315,-14.704741968775842,0.08061641,-11.726896750493827,0.108199455,0.9898498,19.831022,16.862183,320.49618585182947,-15.178094363030127,18.128937,,,0.125,8,34
14522,5808330912889518208,251.0680315007343,0.027007826,-69.36804640701416,0.03231124,4.366499152503504,0.046932682,-13.87613199853654,0.030202968,-11.486145201855047,0.038963184,1.0025587,17.943348,15.36308,321.00913471004014,-15.16057928520793,16.530815,,,0.875,8,34
14523,5827749525198597760,245.8272571777588,0.025388058,-65.69457145791897,0.031676438,4.510055618807949,0.047410678,-13.79370817085733,0.026456501,-11.498620393162252,0.0456014,1.0130426,17.77929,15.256596,322.5048861069813,-11.24157581004033,16.42723,,,0.875,8,34
14524,5805107660190524032,258.4325126984508,0.007759819,-69.98264747142423,0.010512659,4.271240562147177,0.014420733,-12.07102654328407,0.009537778,-12.653765916346423,0.015062966,0.9049268,11.2455435,10.528942,322.0174541506791,-17.605157651960987,10.968155,2.1811137,0.8270951,0.125,8,34
14525,5818323442065248256,253.61237237006497,0.07930301,-61.88562924128624,0.07098226,4.419717316380942,0.10248544,-13.024072252233957,0.08620117,-12.697206004537858,0.083840676,1.1363736,,,327.728807970421,-11.377732853731642,17.32873,,,0.25,8,34
14526,5815416440699307264,252.53659089897351,0.13976286,-67.0263453098176,0.17968753,4.704299009500934,0.28356203,-14.430774375736664,0.18434466,-12.233129251026348,0.21478477,12.389688,8.029474,7.8600397,323.263435504779,-14.148738469002561,7.9911113,-1.1946825,0.6097978,0.875,8,34
14527,5808344038310476032,252.40691867402526,0.008960941,-69.30057515998996,0.01099301,4.754648786426328,0.015955431,-14.578772725203828,0.011257087,-13.256599995282674,0.0129854195,0.9331318,11.546013,10.742896,321.364786978154,-15.492483315049894,11.226404,3.6781626,0.45481992,0.5,8,34
14528,5814300470753066240,257.4453424134873,0.0055760425,-68.2671254772903,0.007963991,4.195998364358915,0.0113799935,-12.221192003415473,0.0068923784,-12.135930098153784,0.0101200845,0.90798396,10.879765,10.222031,323.3343107170938,-16.38831814246013,10.630857,4.457593,0.61688423,0.375,8,34
14529,5809413828766742272,248.44410176817271,0.032811966,-67.85471748413988,0.044449072,4.638500137712747,0.06282204,-15.010430485770094,0.041641757,-12.770976975831868,0.05800048,4.433534,11.983373,11.049558,321.5800236672458,-13.458034127999628,11.6058655,2.56445,1.3209097,0.125,8,34
14530,5815017180543114624,254.35522922379045,0.0120823225,-66.71781297447676,0.012911011,4.478520496370619,0.020279476,-14.164684329526743,0.014113714,-12.74907323003355,0.017425815,1.1442008,10.903156,10.168036,323.96041998056097,-14.535301673565991,10.628506,0.9542527,2.645714,1.0,8,34
14531,5817032997661428224,258.22910894106053,0.36149198,-64.4753313881329,0.3752648,3.6495798266596924,0.5805316,-14.600140315832256,0.41027895,-13.414285496343284,0.52877,1.0681326,21.306707,18.582432,326.8054561676407,-14.57535226528468,20.24686,,,0.25,8,34
14532,5807604719810986752,253.92068747593228,0.16322961,-71.12642595364872,0.21035329,4.315837203133166,0.27697477,-13.646268866533902,0.21329841,-12.135986452246811,0.28224403,1.0178876,21.59872,18.029358,320.14975454732263,-16.987484819619553,19.448708,,,0.625,8,34
14533,5814648122590207360,253.4231865378681,0.027161794,-67.2316612115299,0.036448766,4.501454609847723,0.057343442,-13.508431185171652,0.037408568,-12.791721510274115,0.046940457,0.9848818,18.473978,15.550973,323.3096707806383,-14.5473369736388,16.798374,,,1.0,8,34
14534,5814648122590208896,253.42383682413245,0.045731395,-67.230352816591,0.061324786,4.46816022870472,0.095805176,-13.889762491408014,0.06333245,-13.337979264334638,0.078428224,1.0103049,19.361618,16.182642,323.3109089382673,-14.546754806206918,17.473883,,,0.875,8,34
14535,5815027174914868736,255.6403002828813,0.060846765,-66.74110286388013,0.06849961,4.066058276804063,0.104305096,-12.39057277790474,0.0734599,-11.947831606102485,0.08749844,0.92583805,19.693056,16.637033,324.24604749653633,-14.961909745574086,17.885815,,,0.375,8,34
14536,5814317302722372992,257.04325272401485,0.04631816,-68.1218893170711,0.06594764,4.227029362886588,0.0968646,-12.777935291602784,0.057163116,-12.828349462235947,0.08355686,1.0156091,19.561522,16.563482,323.37544600101893,-16.183764259922064,17.838665,,,0.375,8,34
14537,5817052204755720192,257.74573388120723,0.16856849,-64.24510026985092,0.18392934,4.022232438682297,0.27658954,-12.897814632938411,0.18764938,-12.784627864907174,0.22000703,1.0227342,21.184729,18.060831,326.8843984169238,-14.2738411216942,19.419453,,,0.125,8,34
14538,5814326034403241728,257.82867678480653,0.009047101,-68.11085478294285,0.013006291,4.113714867310355,0.019738767,-12.038047503048617,0.01104621,-11.923720316499981,0.017674051,1.6238095,12.060093,11.209798,323.5517531877403,-16.4228999020265,11.721433,3.3948,0.8304299,0.25,8,34
14539,5814329779610285568,257.5151705629708,0.03550496,-68.08721407694654,0.051790778,4.007366740731292,0.07724489,-11.88290402636413,0.04413652,-12.049350860961406,0.060170088,1.0050375,19.072077,16.017548,323.50618952851306,-16.311893756417952,17.292267,,,0.25,8,34
14540,5811571998289345536,261.45201550824794,0.019390699,-67.77512083891291,0.024488864,4.228738041975608,0.037557047,-12.318375093676671,0.0275303,-12.655032404529619,0.0313496,2.1524734,15.631365,13.613083,324.5894445939698,-17.411795519455268,14.624051,-9.159609,7.1274996,0.25,8,34
14541,5808367467348755968,251.19343173373161,0.07497108,-68.9402248836411,0.09636422,4.348467344663137,0.13784614,-13.830416415783349,0.089775555,-11.903889111354465,0.11927534,0.9516045,20.17324,17.074148,321.3850776851694,-14.929900050039775,18.423683,,,0.875,8,34
14542,5808368777323241856,251.88744893682383,0.123979844,-68.96690315827631,0.18326671,4.449627983371198,0.24591912,-14.293850325454251,0.15301739,-12.981883362416907,0.22654516,0.991761,21.151037,17.827843,321.52246458289676,-15.142564429017563,19.150908,,,1.0,8,34
14543,5811573235234331776,261.5431118361657,0.12382454,-67.76835056728623,0.12107002,4.351615493606038,0.14552459,-12.4628420333511,0.23705381,-12.410856870029086,0.18104386,1.2028582,,,324.6134994005847,-17.438379116066265,17.468098,,,0.5,8,34
14544,5807992263304737792,256.4452486262794,0.007996489,-70.39820028406234,0.010689649,4.600015615065431,0.0138423005,-13.840220041946036,0.009790989,-13.250128471484524,0.013171782,0.9022569,9.256318,8.954171,321.2702941880131,-17.261609437108255,9.15403,4.0407586,0.37164664,0.875,8,34
14545,5816631813364032512,257.1278218144297,0.01005194,-64.89963516538812,0.010947649,4.348796358541901,0.018237362,-12.290825387023043,0.01156564,-12.829740526830985,0.014142546,1.094749,11.818733,10.9506645,326.1709972618582,-14.419109007712384,11.47105,2.9425461,0.5172923,0.125,8,34
14546,5814340014508460032,257.35286444486064,0.041228466,-67.82612823544027,0.056106806,4.375742740853598,0.083385095,-12.624130359902496,0.053797245,-11.738560251660422,0.06712753,3.79175,16.693726,14.176712,323.6990902734046,-16.11807118289799,15.408091,16.786253,6.0352936,0.5,8,34
14547,5816637860671125632,257.1587986679504,0.20947851,-64.85625546555414,0.22734056,4.226900227694283,0.38567016,-12.611995694269712,0.22881985,-13.403455331095653,0.2967597,0.9923358,21.253471,18.320078,326.21569394982,-14.405665704768596,19.67548,,,0.25,8,34
14548,5808380833283328640,253.83045990037058,0.059584092,-69.21012338825771,0.07597031,4.4262266096052745,0.10770309,-14.016244291021884,0.07247186,-12.271366130378997,0.09607021,0.9966442,19.69691,16.777702,321.7525745579778,-15.84319583183893,18.111288,,,1.0,8,34
14549,5808380837593218048,253.8244524437078,0.27410758,-69.20406040584261,0.37224442,4.1964045625403275,0.50419813,-13.85681543837456,0.35341054,-11.952739974323752,0.45299158,1.010057,21.49359,18.78785,321.7563689370395,-15.837905924946662,20.241022,,,0.625,8,34
14550,5815465265891790080,252.6966907936421,0.1703853,-66.34294793463962,0.19058342,4.029321781810221,0.3112174,-13.78082610878707,0.19396207,-11.867633570775237,0.24558115,0.99294895,21.42475,18.147354,323.86120943753474,-13.78196014656536,19.497168,,,0.125,8,34
14551,5808383483292864640,253.6578285430498,0.06269598,-69.22807504762588,0.07530676,4.184615990171902,0.10634639,-13.892528975548768,0.07906043,-12.001101859451751,0.09407147,0.9803998,19.955038,16.790152,321.70000095129586,-15.8042702265064,18.076283,,,1.0,8,34
14552,5817084605997828736,258.1427053769305,0.018091189,-63.68545729351911,0.02244826,4.495717912123328,0.03659944,-13.098443326672779,0.020639237,-13.20902393778498,0.028318964,1.0757066,6.907503,6.8750787,327.4645543902308,-14.10890234754801,6.9103527,,,0.5,8,34
14553,5811153084359093248,257.50811753564324,0.062240485,-69.22020456402184,0.07801365,4.149867410216326,0.114682324,-13.046512568037269,0.07510009,-12.903105243211352,0.10684061,0.9580807,19.814058,16.787014,322.5122681891601,-16.92558166308608,18.055645,,,0.5,8,34
14554,5818377215051874560,252.57671870990822,0.1485756,-62.426839823023094,0.1317435,4.50774627989231,0.1958305,-14.250985323597009,0.154688,-13.191591299619741,0.15579747,0.9764774,20.515362,17.39252,326.99008264794566,-11.329790612258671,18.66033,,,0.25,8,34
14555,5808741889720320000,248.79562068274817,0.0055601127,-69.33872534599372,0.0074408962,4.532959203800331,0.0103147635,-14.760541741786263,0.006794656,-11.753958366469162,0.009957275,0.92116225,13.005695,11.928325,320.5065290419583,-14.522796487439736,12.545606,4.370385,2.76766,0.125,8,34
14556,5811164594870497536,258.20167586087615,0.031807143,-69.12018769453742,0.041077264,4.50930485167483,0.060498506,-12.785025184793891,0.040490463,-13.288002740051741,0.05097627,3.060828,16.20112,13.907491,322.7390292854589,-17.079861923417404,15.016453,-8.005136,11.208708,0.25,8,34
14557,5815072293561019008,254.14856469936714,0.050778307,-66.50453867409433,0.05945356,4.574736946074123,0.09554448,-14.151373408946235,0.056375585,-13.131991700284718,0.079489596,1.7379382,18.429436,15.448794,324.0880583926025,-14.343109950652316,16.76625,,,1.0,8,34
14558,5814359363345948800,256.0865636347152,0.065964915,-68.22881377501095,0.09705846,4.270755118691942,0.14423469,-13.228038453027295,0.08124174,-12.403730431118873,0.1306519,1.0348171,20.124277,17.122286,323.0767997630134,-15.948033590244703,18.388216,,,0.875,8,34
14559,5814359775662829824,256.02269583012475,0.0066185403,-68.19380067413029,0.009776618,4.348252528941977,0.014035668,-13.152697574609553,0.008136148,-12.428256505598181,0.012006689,1.0221827,10.060365,9.544262,323.0929843227214,-15.908718013123092,9.873516,4.5578055,0.88440084,1.0,8,34
14560,5817547289931671424,253.2257897579296,0.3050465,-64.60465908411904,0.30708984,5.061013940999269,0.5391946,-13.709284701228388,0.3371381,-13.132104122823158,0.39688715,1.0716903,21.526733,18.830353,325.415311942462,-12.896961349638925,20.233854,,,0.375,8,34
14561,5808402484213974016,252.78821827554503,0.0124368975,-68.9530902155906,0.033869352,4.397721211537674,0.03251985,-13.53625317807105,0.014531699,-12.142132955463092,0.03592562,1.1294203,,,321.7373172427575,-15.391183765794683,13.772171,-10.128697,3.5025964,1.0,8,34
14562,5817553478992865280,253.7202270545174,0.043576777,-64.46081022345132,0.044553023,4.701376165336099,0.0856817,-13.70876035774478,0.05037581,-12.435155767936983,0.06639453,0.9841407,19.3412,16.318487,325.66488443266087,-12.978992470299213,17.56711,,,0.875,8,34
14563,5808773191438385152,249.1911058633458,0.3277385,-69.16118312371887,0.3846149,3.1894453791468447,0.57560354,-13.517863711103704,0.4307945,-12.331785503310558,0.53870094,1.0702645,21.423578,19.022274,320.740025609672,-14.515073178921298,20.376926,,,0.125,8,34
14564,5814712409657910528,258.03642849578443,0.051745653,-67.800569833348,0.09105639,4.536546302576287,0.11732867,-12.925284494826789,0.07441414,-12.337925622675222,0.11900774,1.8203588,17.815367,15.094644,323.86773716815077,-16.32070711174388,16.701225,,,0.875,8,34
14565,5808028478469708544,254.6017561072038,0.05035138,-70.35950511223702,0.05901246,4.316651083861408,0.08165707,-13.727571610604102,0.06603996,-12.195242957849521,0.079094,0.9725451,19.438372,16.40226,320.9395519084372,-16.728094494876537,17.650557,,,1.0,8,34
14566,5811175727422166528,257.8938531836148,0.061601777,-69.12289280379834,0.07771656,3.9920778107424795,0.112666264,-12.516569336402775,0.07467001,-12.561726537176575,0.09954812,1.0584496,19.79671,16.705593,322.6752631873415,-16.988620122756895,17.980648,,,0.125,8,34
14567,5811180503429526400,257.4595015187957,0.019812096,-68.98472485339178,0.02671479,4.387238162431411,0.03678086,-12.640534819172258,0.025183754,-13.365495795805991,0.03559418,1.0826008,17.404018,14.970864,322.70917603156016,-16.783320640802902,16.106192,,,0.125,8,34
14568,5811181495560888192,257.68637751113806,0.030409353,-68.95228443452314,0.040017676,4.143718327144385,0.056654308,-12.186858796700898,0.037828974,-12.083429655679629,0.05219919,1.0293063,18.730879,15.708005,322.78373060402487,-16.834195594124143,16.974089,,,0.375,8,34
14569,5808035178618723584,254.64073121909433,0.0058709034,-70.2419185924017,0.006723993,4.3465103908384455,0.009513593,-13.337563949452797,0.0076155583,-12.161187787902703,0.008576551,0.8934337,12.386921,11.472494,321.0479242470191,-16.67131055587552,12.013091,3.430286,0.5987721,1.0,8,34
14570,5808036724807194624,254.96897244182446,0.008654509,-70.17474457483351,0.011687599,4.308245820965559,0.016004888,-13.555824986715779,0.011035782,-12.040136257626486,0.016306914,1.1396118,11.359301,10.621009,321.17184708218684,-16.723997476378663,11.069271,3.418195,0.37533683,1.0,8,34
14571,5814373279040488704,255.89373459452716,0.008919542,-67.88703712058962,0.013227614,4.364391019916445,0.020131981,-13.082749383070997,0.011756675,-12.300088818671519,0.017287487,1.0154228,8.9674,8.791268,323.32762326167966,-15.695512044113276,8.913058,-0.726939,0.8350538,1.0,8,34
14572,5815876895543129984,252.9373344559594,0.09831963,-65.87627782555187,0.102669284,4.319518432702777,0.16517824,-12.770643920543735,0.11238273,-12.0158433840453,0.13670169,0.95720375,20.560114,17.37263,324.30315529441447,-13.57487513686724,18.65706,,,1.0,8,34
14573,5815103041221159680,254.02869826601523,0.05582912,-66.23694601353739,0.061149992,4.699881189910349,0.09873059,-14.596663355136588,0.063515656,-13.833205994372808,0.084477164,0.9435911,19.560852,16.371199,324.2808501050752,-14.145636423381053,17.660069,,,0.125,8,34
14574,5808420243902665344,253.66306238872093,0.044534422,-68.74065802857874,0.06131371,4.573622631477164,0.08752204,-13.927747356880966,0.054955464,-12.54201907211013,0.08841232,0.9378868,19.314333,16.393906,322.10959000351534,-15.51784191275223,17.636097,,,1.0,8,34
14575,5815105759947147264,254.13677322081287,0.014523777,-66.1090268298456,0.016667802,4.5454743910529,0.026477408,-14.159166342983777,0.016988883,-12.669746833231363,0.02357714,1.0198454,7.9633656,7.79376,324.41370264195234,-14.104760523154761,7.9134493,,,1.0,8,34
14576,5815107684092395264,254.53047499874518,0.061506607,-66.1285308983597,0.06523323,4.5943487837672174,0.107142545,-13.78401343587641,0.07061841,-13.718344597046423,0.084122516,1.0209143,19.686977,16.635893,324.4946727370021,-14.24483739314586,17.909727,,,0.25,8,34
14577,5815509933549742208,250.42881462755795,0.034686517,-66.31489319105887,0.03844897,4.410686987345673,0.06078481,-13.327447394591175,0.037268724,-12.11939446599296,0.048222654,0.96503896,18.452991,15.743414,323.300141877237,-13.052645767987789,16.939646,,,0.875,8,34
14578,5814387778850161408,255.77382569650987,0.052657854,-67.74093321462057,0.07243778,4.1907099492562185,0.10729278,-12.253631939731736,0.077054076,-11.669350131224208,0.09840034,0.9626203,19.766262,16.697203,323.42583732685046,-15.57529880847013,17.947716,,,0.25,8,34
14579,5814396781102782720,256.3262681259028,0.07190265,-67.76133203080768,0.10685687,4.247551678251428,0.15934661,-12.19659038186374,0.104561456,-11.229986645898776,0.13303334,0.99670136,20.107246,17.05552,323.5311379139897,-15.759388318862197,18.3322,,,0.25,8,34
14580,5814397537016535168,256.33640724951823,0.023848997,-67.7189544377982,0.036089003,4.056889760244733,0.05421639,-11.869975756296068,0.03314038,-11.669564849509767,0.042936098,1.0267218,17.968828,15.42835,323.5698078155021,-15.738762699049225,16.582663,,,0.25,8,34
14581,5814400904270978176,256.150526202665,0.010410044,-67.65979482208387,0.014162095,4.269692030407396,0.021303158,-12.997372825829753,0.014237005,-12.099081817887754,0.017497364,0.99772704,15.784028,13.930567,323.579331386657,-15.647136888623908,14.876022,14.558488,5.6195016,1.0,8,34
14582,5815132801059941760,255.83812409607214,0.014733003,-66.35918381931906,0.015501651,4.462447077796928,0.025611704,-13.619204014969718,0.017699169,-12.648371316346495,0.019721182,0.9975356,16.248579,14.207415,324.6166163196848,-14.807639963144108,15.2177925,18.786835,30.44299,1.0,8,34
14583,5816729498105467008,256.4007563198543,0.06011452,-64.93837790783815,0.06408407,4.9229342651614525,0.111735,-13.384432069983966,0.06678603,-13.130395312168888,0.07867016,0.9368768,19.35523,16.533007,325.958195812768,-14.186798759784983,17.900345,,,0.25,8,34
14584,5817611306434245120,253.01687245825607,0.049633134,-64.11500037416377,0.05170547,4.351243247754457,0.11179995,-13.667320865475562,0.054971512,-12.068829831696677,0.07139738,0.99315596,19.338629,16.371338,325.756410354824,-12.526524498172662,17.662752,,,0.75,8,34
14585,5813412821278515456,259.8485382342773,0.1049298,-66.30914754795364,0.11252919,4.215272276435896,0.20368585,-11.528217406210853,0.11995888,-11.765273694979253,0.14304881,0.9990275,,,325.574422825258,-16.127083050997626,18.48448,,,0.125,8,34
14586,5808076066708189568,254.8113364610419,0.04394519,-69.72422755957224,0.058229525,4.632586255509541,0.08450327,-13.82900301790092,0.055076603,-13.073817263631419,0.07606697,1.2013464,19.02996,15.965001,321.52506897104956,-16.421885501475796,17.271755,,,0.875,8,34
14587,5806131477305625216,250.59268776725614,0.07925331,-72.1591704229592,0.089161135,4.256097501197185,0.11761945,-14.008861559252065,0.09741656,-11.875624180093078,0.100959934,0.95315754,20.042002,17.03036,318.62977094423377,-16.767481342488246,18.29968,,,0.5,8,34
14588,5808076410305579392,254.86595484754815,0.0066489596,-69.68346456687289,0.008282905,4.321901581524179,0.01227357,-13.28330180483962,0.008192987,-11.968169299951985,0.010524039,0.97342014,13.32376,12.209865,321.57120677218387,-16.41401686559744,12.845908,3.9327126,0.6883338,1.0,8,34
14589,5815152557909405056,255.27940103168638,0.040685926,-66.0868885278381,0.04495512,4.439171315956613,0.07254819,-13.417771251891244,0.046236068,-12.537771025026716,0.057070423,1.0361159,18.938023,16.03516,324.7125244029838,-14.466647361369553,17.2612,,,1.0,8,34
14590,5818044170422710400,251.04620139082988,0.22359037,-62.63612660654235,0.17881891,4.507422744665694,0.30104676,-12.734542358417658,0.21196377,-12.729184651713428,0.21979366,0.9848683,20.974504,17.877712,326.37150986278857,-10.912936029686263,19.220175,,,0.125,8,34
14591,5817182080266605184,258.5788786470582,0.090656616,-63.58023387718896,0.11072734,4.76234265514013,0.1825226,-13.232329149431052,0.09964848,-13.31840587774882,0.12682101,0.93943644,,16.981934,327.6650530884255,-14.212840225819576,18.4417,,,0.25,8,34
14592,5814423375540088064,255.79419010537646,0.014141325,-67.39192081134864,0.02122071,4.453522694160233,0.033123136,-12.647860697196961,0.021121452,-13.032691711762347,0.030099722,0.985755,16.769785,14.5399,323.72821353525256,-15.383071376556941,15.611129,,,0.25,8,34
14593,5814424990447827072,255.6703002330087,0.050975394,-67.37074664395853,0.07291511,4.473404372897929,0.11357007,-13.062066030788035,0.07530068,-12.501604823056866,0.098687924,1.0292541,19.64998,16.650852,323.7180693836494,-15.331856653390554,17.924952,,,0.875,8,34
14594,5808089570085417088,254.49981190800236,0.037627075,-69.60855611691305,0.044778056,4.397201254858392,0.06165131,-13.220977861044185,0.048348613,-11.821882501154924,0.061352946,1.1643248,18.715445,15.727089,321.55860113958954,-16.26676445407619,16.99246,,,0.875,8,34
14595,5814428593917624960,254.47565127646916,0.068812005,-68.67248466258059,0.086029306,4.334135374562268,0.13124928,-14.262109221874994,0.08261749,-12.626224771708964,0.1082197,1.0220672,20.211346,17.01232,322.34665055657183,-15.716833844889116,18.330044,,,0.75,8,34
14596,5814430969040260608,254.5770852520087,0.02810863,-68.54442845186539,0.037252635,4.257703148526021,0.053465985,-13.048776667604574,0.034787666,-11.657209996015814,0.046685565,1.02439,18.407211,15.728178,322.4772244246993,-15.672502797628455,16.918594,,,0.75,8,34
14597,5808100118523467008,256.20756087654695,0.005977479,-70.02393207429698,0.008490826,4.400551313223803,0.011551038,-13.138684367310141,0.007539379,-12.420995095765536,0.009894984,0.89895433,13.266409,12.157425,321.5500345176537,-16.98759855171467,12.790268,2.274443,0.90968037,1.0,8,34
14598,5814434263269027712,254.00239930133108,0.066686176,-68.48353686415479,0.08933158,4.269312602060924,0.12984884,-12.501121898988215,0.083797894,-11.198392665231559,0.12239535,0.99433494,20.296618,16.924541,322.40079357296196,-15.466120414387959,18.227377,,,0.125,8,34
14599,5815568860501022592,249.38031415421602,0.018620808,-66.83575729924563,0.021748673,4.096050399900173,0.03339007,-12.73637895819687,0.021712314,-11.206550638185043,0.029764976,1.317318,15.735122,13.688821,322.61550287535647,-13.06755316665984,14.826661,6.808788,7.1569605,0.125,8,34
14600,5809194647995337472,249.40887075702526,0.021359337,-68.36041836145178,0.030849662,4.324906744091844,0.0419658,-13.314927338276572,0.026155146,-11.307512580201507,0.03594631,3.140231,10.910029,10.207733,321.42481779192275,-14.060025108129318,10.641733,1.9899788,1.9065263,0.125,8,34
14601,5815175059233986688,255.87223241126426,0.12348512,-65.76830162641676,0.13531066,4.457299883723688,0.22233629,-12.397449448335394,0.14330314,-13.005093363700366,0.16965425,1.0193341,21.153128,17.736353,325.1253475218994,-14.480427150991071,19.053007,,,0.125,8,34
14602,5817638343236818688,252.86128252837855,0.20177183,-63.92745239732907,0.17466196,5.113935511891721,0.28388813,-14.371783749573572,0.20929523,-13.549648310704285,0.22805318,1.0527064,21.186213,17.877043,325.8653238891743,-12.357682295784393,19.22519,,,0.125,8,34
14603,5807741505935300224,251.59185597068196,0.007914416,-70.69259204220947,0.010891371,4.382632238852484,0.014258986,-13.908790325730182,0.009430241,-11.64171360734053,0.014314649,0.921668,9.4800005,9.121332,320.03997654061317,-16.11734867913273,9.357124,-0.48025963,1.1062001,0.875,8,34
14604,5815962176428518144,251.77640670543155,0.029961996,-65.32670049203502,0.034305435,4.403290622184952,0.054140545,-13.47624901866481,0.03376852,-11.59691141650176,0.042117834,1.3064933,17.368494,14.698938,324.44434568243116,-12.85857651631174,15.988316,,,0.875,8,34
14605,5808107226689230592,256.7901689851154,0.07814746,-69.80834439755331,0.10661732,4.196817469767408,0.14396201,-12.22167168171538,0.10107872,-11.811841920404133,0.14636905,1.0177943,20.299568,17.085308,321.85350497422013,-17.035462629274527,18.377813,,,0.125,8,34
14606,5808488727170168704,252.47933958819397,0.04633725,-68.43100866154604,0.06555375,4.117535433390966,0.092919454,-13.207360266991842,0.058189504,-11.449440808713016,0.08046186,1.03209,19.520845,16.422358,322.0981170098024,-14.986306964165145,17.709066,,,0.25,8,34
14607,5816771176469019392,254.69073186108463,0.11033036,-64.97217698004494,0.11148138,4.343798631919099,0.1968987,-13.554272632329127,0.12498813,-13.405257801139044,0.15867187,4.2317815,17.94877,15.092872,325.49731812612737,-13.61671809423438,16.438856,,,0.25,8,34
